ID,timestamp,Level,RawLevel,AtCriticalLevel,Voltage,AppleRawBatteryVoltage,AdapterVoltage,InstantAmperage,FullAvailableCapacity,CurrentCapacity,AppleRawCurrentCapacity,MaxCapacity,AppleRawMaxCapacity,DesignCapacity,CycleCount,ChargeStatus,IsCharging,FullyCharged,Amperage,Temperature,AdapterInfo,ExternalConnected,ChemID,AbsoluteCapacity,PresentDOD,QmaxCell0,QmaxCell1,QmaxCell2,AbsoluteLevel,PMUConfiguration,DOD0,DOD1,DOD2,PassedCharge,Qstart,ResScale,RSS,ITMiscStatus,PresentMaxRa0-8,LifetimeMaxRa0-8Updated,Flags,BatteryCellDisconnectCount,GaugeResetCounter,ChemicalWeightedRa,WeightedRa,BatteryHealthMetric,PeakPerformanceCapacity,QmaxDisqualificationReason,SimRate,ChargeAccum,FilteredCurrent,VacVoltageLimit,KioskModeHighSocSeconds,KioskModeMode,CurrentSenseMonitorStatus,AdapterPower,AverageAmperage,BatteryRsenseOpenCount,ChargerAlert,ChargerInhibitReason,ChargerRegisterStatus,ChargerStatus,ChargingCurrent,ChargingVoltage,DODatEOC,Dod0AtQualifiedQmax,DynamicEntryStatus,InductiveFWMode,LPEMMode,NominalChargeCapacity,NotChargingReason,OCV,OCVCount,PMUConfigured,Port1Current,Port1FilteredPower,Port1Power,Port1Voltage,QmaxUpdateDisqualified,RaUpdateDisqualified,SOC1Voltage,SOCAlarm,SOCFThreshold,SWRawFCC,SWRawSOC,SWRemCap,ShallowDischargeFlag,ShallowDischargeLevels,ShallowDischargeScore,SlowChargingReason,SystemPower,TLCDuration,TimeSinceLastOCV,VirtualTemperature
106803,1769839295.2772522,26.0,26.869950482147512,0,3753,3753,5000,-29,,26,1031,100,3837,4325,717,,0,0,0,29.29,,0,1010202627,1070,12168,4162,,,25.708793849111004,0,1198,,,2804,2824,722,117,35870,,,8321,0,0,,,,,1,933,-1532,-250,4410,0,1,,,-55,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1124,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2939
106804,1769839315.256423,26.0,26.746611053180395,0,3754,3754,5000,-27,,26,1026,100,3836,4325,717,,0,0,0,29.19,,0,1010202627,1065,12189,4162,,,25.588659298414225,0,1198,,,2805,2824,717,117,35870,,,8321,0,0,,,,,1,933,-1532,-250,4410,0,1,,,-42,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1126,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2919
106805,1769839335.256941,26.0,26.616266944734097,0,3751,3751,5000,-66,,26,1021,100,3836,4325,717,,0,0,0,29.09,,0,1010202627,1061,12206,4162,,,25.4925516578568,0,1198,,,2805,2824,713,118,35870,,,8321,0,0,,,,,1,933,-1531,-250,4410,0,1,,,-67,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1127,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2909
106806,1769839355.279067,26.0,26.49282920469361,0,3753,3753,5000,-26,,26,1016,100,3835,4325,717,,0,0,0,29.0,,0,1010202627,1056,12226,4162,,,25.372417107160018,0,1198,,,2806,2824,708,119,35870,,,8321,0,0,,,,,1,933,-1531,-250,4410,0,1,,,-64,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1129,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2900
106807,1769839375.2389312,26.0,26.36245110821382,0,3753,3753,5000,-47,,26,1011,100,3835,4325,717,,0,0,0,28.89,,0,1010202627,1050,12247,4162,,,25.228255646323884,0,1198,,,2806,2824,704,120,35870,,,8321,0,0,,,,,1,933,-1531,-250,4410,0,1,,,-45,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1131,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2900
106808,1769839395.273356,26.0,26.179921773142112,0,3746,3746,5000,-83,,26,1004,100,3835,4325,717,,0,0,0,29.0,,0,1010202627,1043,12275,4162,,,25.06006727534839,0,1198,,,2808,2824,709,120,35870,,,8321,0,0,,,,,1,933,-1529,-250,4410,0,1,,,-91,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1131,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2900
106809,1769839415.234984,26.0,26.02346805736636,0,3749,3749,5000,-80,,26,998,100,3835,4325,717,,0,0,0,28.89,,0,1010202627,1037,12298,4162,,,24.915905814512254,0,1198,,,2808,2824,707,120,35870,,,8321,0,0,,,,,1,933,-1528,-250,4410,0,1,,,-70,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1132,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2889
106810,1769839435.278925,26.0,25.925925925925927,0,3753,3753,5000,-34,,26,994,100,3834,4325,717,,0,0,0,28.89,,0,1010202627,1033,12315,4162,,,24.81979817395483,0,1198,,,2809,2824,707,120,35870,,,8321,0,0,,,,,1,933,-1528,-250,4410,0,1,,,-50,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1132,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2889
106811,1769839455.270966,26.0,25.86701434159061,0,3750,3750,5000,-92,,26,992,100,3835,4325,717,,0,0,0,29.0,,0,1010202627,1031,12322,4162,,,24.771744353676116,0,1198,,,2809,2824,710,120,35870,,,8321,0,0,,,,,1,933,-1527,-250,4410,0,1,,,-57,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1131,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2889
106812,1769839470.655709,26.0,25.840938722294656,0,3754,3754,5000,-28,,26,991,100,3835,4325,717,,0,0,0,29.09,,0,1010202627,1030,12326,4162,,,24.74771744353676,0,1198,,,2809,2843,712,120,35870,,,8321,0,0,,,,,1,200,-1527,-53,4410,0,1,,,-44,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1130,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2900
106813,1769839478.577362,26.0,25.840938722294656,0,3755,3755,5000,-14,,26,991,100,3835,4325,717,,0,0,0,29.09,,0,1010202627,1030,12326,4162,,,24.74771744353676,0,1198,,,2809,2844,712,119,35870,,,8192,0,0,,,,,1,195,-1527,-52,4410,0,1,,,-19,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1130,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2900
106814,1769839498.2795742,26.0,25.498949579831933,0,3736,3736,5000,-156,,26,971,100,3808,4325,717,,0,0,0,29.39,,0,1010202627,1038,12296,4162,,,24.93993272465161,0,1198,,,2814,2844,708,119,35868,,,8321,0,0,,,,,1,195,-1523,-52,4410,0,1,,,-189,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1127,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2929
106815,1769839518.2899632,26.0,25.439747965345234,0,3734,3734,5000,-197,,26,969,100,3809,4325,717,,0,0,0,29.09,,0,1010202627,1035,12307,4162,,,24.86785199423354,0,1198,,,2816,2844,703,119,35869,,,8321,0,0,,,,,1,195,-1521,-52,4410,0,1,,,-473,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1129,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2919
106816,1769839689.8863401,26.0,25.95877902426298,0,3756,3756,5000,-10,,26,995,100,3833,4325,717,,0,0,0,28.69,,0,1010202627,1035,12308,4162,,,24.86785199423354,0,1198,,,2817,2838,695,121,35870,,,8192,0,0,,,,,1,69,-1519,-18,4410,0,1,,,-19,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1135,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2869
106817,1769839727.637259,26.0,25.5741127348643,0,3753,3753,5000,-11,,26,980,100,3832,4325,717,,0,0,0,28.59,,0,1010202627,1021,12363,4162,,,24.531475252282558,0,1198,,,2820,2851,710,121,35868,,,8192,0,0,,,,,1,317,-1517,-85,4410,0,1,,,-16,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1137,0,,0,1,3725,128,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2859
106818,1769839736.873084,26.0,25.521920668058456,0,3752,3752,5000,-33,,26,978,100,3832,4325,717,,0,0,0,28.59,,0,1010202627,1018,12373,4162,,,24.45939452186449,440,1198,,,2820,2854,710,121,35868,,,8321,0,0,,,,,1,321,-1516,-86,4410,0,1,,,-49,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1138,0,,0,1,3725,128,,,440.0,,,,,,,3200,,,,,,,,,0,,0,,2859
106819,1769839740.735171,26.0,25.65240083507307,0,3737,3737,12500,-210,,26,983,100,3832,4325,717,,0,0,600,28.59,-536723450,1,1010202627,1024,12352,4162,,,24.603555982700623,440,1198,,,2821,2848,704,122,35868,,,8321,0,0,,,,,1,690,-1516,-185,4410,0,1,,,-292,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4379,1138,0,,0,1,3725,128,,,440.0,,,,,,,3200,,,,,,,,,0,,0,,2859
106820,1769839753.3431273,27.0,26.017745302713987,0,3832,3832,12500,1367,,27,997,100,3832,4325,717,,1,0,600,28.89,-536723450,1,1010202627,1037,12299,4162,,,24.915905814512254,440,1198,,,2820,2848,1000,122,35868,,,8320,0,0,,,,,1,690,-1517,-185,4410,0,1,,,756,,,0,b'\n\x00q\x95\x04\x82B\x04\x0b\x14\x0e\xa3\x06\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,4073,4111,1137,0,,0,1,3725,0,,,600.0,,,,,,,3200,,,,,,,,,0,,0,,2869
106821,1769839767.070325,27.0,26.14140360031307,0,3896,3896,14000,1960,,27,1002,100,3833,4325,717,,1,0,1071,29.29,-536723450,1,1010202627,1043,12276,4162,,,25.06006727534839,642,1198,,,2814,2830,1000,121,35868,,,8320,0,0,,,,,1,3232,-1523,1043,4410,0,1,,,1947,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xbd\x11\xb1\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,4541,4232,1134,0,,0,1,3725,0,,,680.0,,,,,,,3200,,,,,,,,,0,,0,,2869
106822,1769839786.636153,27.0,26.51356993736952,0,3960,3960,14000,2706,,27,1016,100,3832,4325,717,,1,0,1071,30.59,-536723450,1,1010202627,1057,12221,4162,,,25.396444017299377,917,1198,,,2800,2815,1000,122,35868,,,8320,0,0,,,,,1,6903,-1536,2227,4410,0,1,,,2593,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xa7\x11\xcb\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,4511,4248,1139,0,,0,1,3725,0,,,917.0,,,,,,,3200,,,,,,,,,0,,0,,2829
106823,1769839822.634851,28.0,27.227593415207735,0,3983,3983,14000,2763,,28,1042,100,3827,4325,717,,1,0,1071,30.5,-536723450,1,1010202627,1083,12119,4162,,,26.021143680922634,964,1198,,,2774,2784,1000,126,35868,,,8320,0,0,,,,,1,7868,-1562,2538,4410,0,1,,,2698,,,0,b'\n\x00q\x99\x04\x82R\x04\x0by\x10\xc0\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,4211,4239,1157,0,,0,1,3725,0,,,964.0,,,,,,,3200,,,,,,,,,0,,0,,2750
106824,1769839898.830662,29.0,28.907475169890226,0,4027,4027,14000,3148,,29,1106,100,3826,4325,717,,1,0,1071,32.29,-536723450,1,1010202627,1147,11867,4162,,,27.55886592984142,1028,1198,,,2710,2719,1000,125,35868,,,8320,0,0,,,,,1,9690,-1626,3126,4410,0,1,,,3135,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\n\x0f\xa0\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3847,4220,1162,0,,0,1,3725,0,,,1028.0,,,,,,,3200,,,,,,,,,0,,0,,2750
106825,1769839912.448761,30.0,29.221118661787767,0,4027,4027,14000,3141,,30,1118,100,3826,4325,717,,1,0,1071,32.29,-536723450,1,1010202627,1159,11821,4162,,,27.847188851513696,1028,1198,,,2698,2708,1000,124,35868,,,8320,0,0,,,,,1,9544,-1638,3079,4410,0,1,,,3140,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xee\x0e\x9b\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3820,4217,1160,0,,0,1,3725,0,,,1028.0,,,,,,,3200,,,,,,,,,0,,0,,2759
106826,1769839932.215547,30.0,29.605435066631827,0,4026,4026,14000,3040,,30,1133,100,3827,4325,717,,1,0,1071,32.5,-536723450,1,1010202627,1174,11761,4162,,,28.207592503604037,1028,1198,,,2683,2708,1000,123,35868,,,8320,0,0,,,,,1,9544,-1654,3079,4410,0,1,,,3077,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xd4\x0e\x98\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3792,4216,1156,0,,0,1,3725,0,,,1028.0,,,,,,,3200,,,,,,,,,0,,0,,2779
106827,1769839949.359862,31.0,30.015673981191224,0,4025,4025,14000,3065,,31,1149,100,3828,4325,717,,1,0,1071,32.69,-536723450,1,1010202627,1189,11701,4162,,,28.567996155694377,1028,1198,,,2668,2708,1000,123,35868,,,8320,0,0,,,,,1,9544,-1669,3079,4410,0,1,,,3079,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xc2\x0e\x98\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3778,4214,1152,0,,0,1,3725,0,,,1028.0,,,,,,,3200,,,,,,,,,0,,0,,2800
106828,1769840008.636537,32.0,31.323414252153484,0,4033,4033,14000,3151,,32,1200,100,3831,4325,717,,1,0,1071,33.59,-536723450,1,1010202627,1240,11499,4162,,,29.793368572801537,1028,1198,,,2617,2631,1000,124,35868,,,8320,0,0,,,,,1,9721,-1720,3136,4410,0,1,,,3144,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\x87\x0e\x90\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3718,4210,1140,0,,0,1,3725,0,,,1028.0,,,,,,,3200,,,,,,,,,0,,0,,2859
106829,1769840028.207955,32.0,31.73277661795407,0,4029,4029,14000,3082,,32,1216,100,3832,4325,717,,1,0,1071,33.5,-536723450,1,1010202627,1256,11437,4162,,,30.177799135031236,1028,1198,,,2601,2631,1000,124,35868,,,8320,0,0,,,,,1,9721,-1736,3136,4410,0,1,,,3115,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\x81\x0e\x89\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3716,4206,1135,0,,0,1,3725,0,,,1028.0,,,,,,,3200,,,,,,,,,0,,0,,2889
106830,1769840143.6122842,35.0,34.23658155289213,0,4036,4036,14000,3118,,35,1314,100,3838,4325,717,,1,0,1071,35.0,-536723450,1,1010202627,1355,11049,4162,,,32.55646323882749,1014,1198,,,2502,2524,1000,119,35868,,,8320,0,0,,,,,1,9616,-1834,3102,4410,0,1,,,3106,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b+\x0e\x84\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3627,4202,1112,0,,0,1,3725,0,,,1014.0,,,,,,,3200,,,,,,,,,0,,0,,3019
106831,1769840177.7011962,35.0,34.973958333333336,0,4038,4038,14000,3117,,35,1343,100,3840,4325,717,,1,0,1071,35.5,-536723450,1,1010202627,1384,10935,4162,,,33.253243632868816,1014,1198,,,2473,2497,1000,117,35868,,,8320,0,0,,,,,1,9594,-1863,3095,4410,0,1,,,3106,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\x14\x0e~\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3602,4199,1104,0,,0,1,3725,0,,,1014.0,,,,,,,3200,,,,,,,,,0,,0,,3059
106832,1769840179.34287,36.0,35.026041666666664,0,4029,4029,14000,2889,,36,1345,100,3840,4325,717,,1,0,1071,35.5,-536723450,1,1010202627,1385,10928,4162,,,33.27727054300817,1014,1198,,,2472,2497,1000,117,35868,,,8320,0,0,,,,,1,9594,-1865,3095,4410,0,1,,,2976,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\x12\x0e~\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3601,4199,1104,0,,0,1,3725,0,,,1014.0,,,,,,,3200,,,,,,,,,0,,0,,3069
106833,1769840265.6475072,37.0,36.879063719115734,0,4040,4040,14000,3074,,37,1418,100,3845,4325,717,,1,0,1071,36.29,-536723450,1,1010202627,1458,10641,4162,,,35.031234983181164,1007,1198,,,2399,2427,1000,110,35868,,,8320,0,0,,,,,1,9364,-1938,3021,4410,0,1,,,3069,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xbb\rs\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3514,4192,1086,0,,0,1,3725,0,,,1007.0,,,,,,,3200,,,,,,,,,0,,0,,3169
106834,1769840269.116249,37.0,36.93107932379714,0,4029,4029,14000,2830,,37,1420,100,3845,4325,717,,1,0,1071,36.39,-536723450,1,1010202627,1461,10631,4162,,,35.10331571359923,1007,1198,,,2396,2424,1000,110,35868,,,8320,0,0,,,,,1,9270,-1940,2991,4410,0,1,,,2841,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xb4\rv\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3503,4194,1086,0,,0,1,3725,0,,,1007.0,,,,,,,3200,,,,,,,,,0,,0,,3179
106835,1769840271.341311,38.0,37.009102730819244,0,4035,4035,14000,2968,,38,1423,100,3845,4325,717,,1,0,1071,36.29,-536723450,1,1010202627,1463,10622,4162,,,35.15136953387794,1007,1198,,,2394,2424,1000,109,35868,,,8320,0,0,,,,,1,9270,-1943,2991,4410,0,1,,,2914,,,0,b'\n\x00q\x99\x04\x82R\x04\x0b\xae\rt\x07\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00y\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,3500,4193,1085,0,,0,1,3725,0,,,1007.0,,,,,,,3200,,,,,,,,,0,,0,,3179
